Tipo_Antecessor,Qtd Chaves,Altura,Altura Esperada
AVL,484,10,12
AVL,484,10,12
AVL,484,9,12
AVL,484,10,12
AVL,484,10,12
AVL,484,10,12
AVL,484,10,12
AVL,484,10,12
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,9,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,9,10
AVL,218,8,10
AVL,218,9,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,9,10
AVL,218,8,10
AVL,218,9,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,9,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,9,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,9,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,9,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,9,10
AVL,218,8,10
AVL,218,9,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
AVL,218,8,10
BST,490,19,36
BST,490,21,36
BST,490,20,36
BST,490,23,36
BST,490,23,36
BST,490,19,36
BST,490,25,36
BST,490,23,36
BST,490,21,36
BST,490,23,36
BST,490,24,36
BST,490,20,36
BST,490,27,36
BST,490,19,36
BST,490,24,36
BST,490,20,36
BST,490,22,36
BST,490,26,36
BST,490,19,36
BST,490,20,36
BST,490,21,36
BST,490,23,36
BST,490,22,36
BST,490,20,36
BST,490,20,36
BST,490,22,36
BST,490,22,36
BST,490,20,36
BST,490,18,36
BST,490,20,36
BST,490,14,36
BST,490,22,36
BST,490,23,36
BST,490,20,36
BST,490,22,36
BST,490,21,36
BST,490,25,36
BST,490,23,36
BST,490,24,36
BST,490,20,36
BST,490,20,36
BST,490,24,36
BST,490,21,36
BST,490,19,36
BST,490,19,36
BST,490,23,36
BST,490,21,36
BST,490,19,36
BST,490,25,36
BST,490,20,36
BST,490,23,36
BST,490,20,36
BST,490,21,36
BST,490,22,36
BST,490,20,36
BST,490,21,36
BST,490,21,36
BST,490,20,36
BST,490,20,36
BST,490,21,36
BST,490,22,36
BST,490,17,36
BST,490,21,36
BST,490,20,36
BST,490,22,36
BST,490,23,36
BST,490,23,36
BST,490,26,36
BST,490,25,36
BST,490,20,36
BST,490,21,36
BST,490,21,36
BST,490,22,36
BST,490,23,36
BST,490,18,36
BST,490,24,36
BST,490,21,36
BST,490,23,36
BST,490,21,36
BST,490,20,36
BST,490,21,36
BST,490,21,36
BST,490,23,36
BST,490,23,36
BST,490,21,36
BST,490,24,36
BST,490,21,36
BST,490,21,36
BST,490,23,36
BST,490,21,36
BST,490,18,36
BST,490,19,36
BST,490,20,36
BST,490,20,36
BST,490,21,36
BST,490,21,36
BST,490,23,36
BST,490,21,36
BST,490,21,36
BST,490,21,36
BST,396,18,35
BST,396,21,35
BST,396,19,35
BST,396,21,35
BST,396,19,35
BST,396,17,35
BST,396,21,35
BST,396,22,35
BST,396,18,35
BST,396,21,35
BST,396,19,35
BST,396,19,35
BST,396,22,35
BST,396,22,35
BST,396,18,35
BST,396,21,35
BST,396,23,35
BST,396,24,35
BST,396,21,35
BST,396,17,35
BST,396,19,35
BST,396,20,35
BST,396,17,35
BST,396,20,35
BST,396,21,35
BST,396,20,35
BST,396,20,35
BST,396,20,35
BST,396,19,35
BST,396,22,35
BST,396,20,35
BST,396,18,35
BST,396,23,35
BST,396,21,35
BST,396,18,35
BST,396,20,35
BST,396,21,35
BST,396,18,35
BST,396,20,35
BST,396,21,35
BST,396,21,35
BST,396,22,35
BST,396,22,35
BST,396,18,35
BST,396,20,35
BST,396,21,35
BST,396,19,35
BST,396,20,35
BST,396,19,35
BST,396,18,35
BST,396,20,35
BST,396,18,35
BST,396,19,35
BST,396,18,35
BST,396,20,35
BST,396,21,35
BST,396,19,35
BST,396,18,35
BST,396,23,35
BST,396,20,35
BST,396,20,35
BST,396,18,35
BST,396,20,35
BST,396,19,35
BST,396,23,35
BST,396,20,35
BST,396,18,35
BST,396,17,35
BST,396,19,35
BST,396,19,35
BST,396,20,35
BST,396,18,35
BST,396,17,35
BST,396,22,35
BST,396,19,35
BST,396,18,35
BST,396,18,35
BST,396,22,35
BST,396,20,35
BST,396,20,35
BST,396,18,35
BST,396,20,35
BST,396,22,35
BST,396,22,35
BST,396,18,35
BST,396,22,35
BST,396,23,35
BST,396,22,35
BST,396,19,35
BST,396,21,35
BST,396,20,35
BST,396,18,35
BST,396,19,35
BST,396,20,35
BST,396,18,35
BST,396,22,35
BST,396,21,35
BST,396,19,35
BST,396,21,35
BST,396,23,35
BST,106,12,27
BST,106,12,27
BST,106,10,27
BST,106,12,27
BST,106,13,27
BST,106,14,27
BST,106,12,27
BST,106,11,27
BST,106,13,27
BST,106,11,27
BST,106,13,27
BST,106,12,27
BST,106,13,27
BST,106,13,27
BST,106,12,27
BST,106,13,27
BST,106,11,27
BST,106,11,27
BST,106,11,27
BST,106,16,27
BST,106,10,27
BST,106,12,27
BST,106,10,27
BST,106,13,27
BST,106,12,27
BST,106,13,27
BST,106,12,27
BST,106,11,27
BST,106,14,27
BST,106,11,27
BST,106,13,27
BST,106,12,27
BST,106,9,27
BST,106,12,27
BST,106,11,27
BST,106,14,27
BST,106,12,27
BST,106,12,27
BST,106,10,27
BST,106,13,27
BST,106,12,27
BST,106,11,27
BST,106,14,27
BST,106,11,27
BST,106,13,27
BST,106,12,27
BST,106,13,27
BST,106,14,27
BST,106,11,27
BST,106,13,27
BST,106,11,27
BST,106,10,27
BST,106,13,27
BST,106,12,27
BST,106,11,27
BST,106,12,27
BST,106,12,27
BST,106,11,27
BST,106,12,27
BST,106,10,27
BST,106,12,27
BST,106,12,27
BST,106,15,27
BST,106,13,27
BST,106,11,27
BST,106,10,27
BST,106,11,27
BST,106,11,27
BST,106,13,27
BST,106,12,27
BST,106,13,27
BST,106,15,27
BST,106,13,27
BST,106,12,27
BST,106,13,27
BST,106,11,27
BST,106,11,27
BST,106,13,27
BST,106,11,27
BST,106,11,27
BST,106,14,27
BST,106,12,27
BST,106,12,27
BST,106,11,27
BST,106,13,27
BST,106,14,27
BST,106,13,27
BST,106,14,27
BST,106,12,27
BST,106,11,27
BST,106,12,27
BST,106,13,27
BST,106,13,27
BST,106,11,27
BST,106,11,27
BST,106,13,27
BST,106,12,27
BST,106,11,27
BST,106,12,27
BST,106,14,27
BST,609,22,37
BST,609,23,37
BST,609,23,37
BST,609,16,37
BST,609,22,37
BST,609,24,37
BST,609,23,37
BST,609,26,37
BST,609,24,37
BST,609,25,37
BST,609,25,37
BST,609,24,37
BST,609,23,37
BST,609,25,37
BST,609,22,37
BST,609,23,37
BST,609,24,37
BST,609,21,37
BST,609,22,37
BST,609,23,37
BST,609,24,37
BST,609,27,37
BST,609,23,37
BST,609,24,37
BST,609,25,37
BST,609,29,37
BST,609,23,37
BST,609,21,37
BST,609,25,37
BST,609,23,37
BST,609,24,37
BST,609,23,37
BST,609,25,37
BST,609,24,37
BST,609,25,37
BST,609,23,37
BST,609,21,37
BST,609,22,37
BST,609,26,37
BST,609,25,37
BST,609,24,37
BST,609,26,37
BST,609,24,37
BST,609,23,37
BST,609,24,37
BST,609,22,37
BST,609,25,37
BST,609,23,37
BST,609,26,37
BST,609,28,37
BST,609,23,37
BST,609,25,37
BST,609,22,37
BST,609,22,37
BST,609,26,37
BST,609,23,37
BST,609,22,37
BST,609,23,37
BST,609,23,37
BST,609,25,37
BST,609,23,37
BST,609,27,37
BST,609,23,37
BST,609,22,37
BST,609,23,37
BST,609,24,37
BST,609,21,37
BST,609,23,37
BST,609,26,37
BST,609,25,37
BST,609,23,37
BST,609,25,37
BST,609,25,37
BST,609,25,37
BST,609,24,37
BST,609,27,37
BST,609,21,37
BST,609,24,37
BST,609,24,37
BST,609,23,37
BST,609,22,37
BST,609,22,37
BST,609,24,37
BST,609,23,37
BST,609,25,37
BST,609,23,37
BST,609,23,37
BST,609,24,37
BST,609,23,37
BST,609,24,37
BST,609,22,37
BST,609,21,37
BST,609,22,37
BST,609,21,37
BST,609,22,37
BST,609,23,37
BST,609,25,37
BST,609,24,37
BST,609,29,37
BST,609,22,37
BST,596,22,37
BST,596,22,37
BST,596,23,37
BST,596,22,37
BST,596,22,37
BST,596,22,37
BST,596,24,37
BST,596,22,37
BST,596,24,37
BST,596,27,37
BST,596,24,37
BST,596,25,37
BST,596,27,37
BST,596,25,37
BST,596,24,37
BST,596,24,37
BST,596,22,37
BST,596,24,37
BST,596,24,37
BST,596,28,37
BST,596,23,37
BST,596,23,37
BST,596,22,37
BST,596,25,37
BST,596,22,37
BST,596,25,37
BST,596,21,37
BST,596,26,37
BST,596,25,37
BST,596,24,37
BST,596,22,37
BST,596,23,37
BST,596,23,37
BST,596,23,37
BST,596,22,37
BST,596,21,37
BST,596,27,37
BST,596,23,37
BST,596,24,37
BST,596,24,37
BST,596,24,37
BST,596,26,37
BST,596,24,37
BST,596,24,37
BST,596,25,37
BST,596,20,37
BST,596,23,37
BST,596,19,37
BST,596,24,37
BST,596,25,37
BST,596,21,37
BST,596,20,37
BST,596,23,37
BST,596,20,37
BST,596,23,37
BST,596,20,37
BST,596,22,37
BST,596,26,37
BST,596,26,37
BST,596,24,37
BST,596,26,37
BST,596,25,37
BST,596,23,37
BST,596,24,37
BST,596,24,37
BST,596,25,37
BST,596,24,37
BST,596,24,37
BST,596,23,37
BST,596,22,37
BST,596,27,37
BST,596,21,37
BST,596,25,37
BST,596,20,37
BST,596,23,37
BST,596,21,37
BST,596,23,37
BST,596,21,37
BST,596,23,37
BST,596,21,37
BST,596,20,37
BST,596,22,37
BST,596,23,37
BST,596,24,37
BST,596,26,37
BST,596,22,37
BST,596,26,37
BST,596,20,37
BST,596,23,37
BST,596,27,37
BST,596,22,37
BST,596,23,37
BST,596,25,37
BST,596,22,37
BST,596,26,37
BST,596,25,37
BST,596,19,37
BST,596,22,37
BST,596,25,37
BST,596,24,37
BST,807,27,39
BST,807,26,39
BST,807,29,39
BST,807,34,39
BST,807,27,39
BST,807,26,39
BST,807,30,39
BST,807,28,39
BST,807,23,39
BST,807,27,39
BST,807,29,39
BST,807,26,39
BST,807,26,39
BST,807,26,39
BST,807,26,39
BST,807,26,39
BST,807,28,39
BST,807,25,39
BST,807,29,39
BST,807,27,39
BST,807,30,39
BST,807,27,39
BST,807,26,39
BST,807,25,39
BST,807,27,39
BST,807,28,39
BST,807,24,39
BST,807,26,39
BST,807,20,39
BST,807,27,39
BST,807,25,39
BST,807,23,39
BST,807,27,39
BST,807,27,39
BST,807,30,39
BST,807,28,39
BST,807,28,39
BST,807,26,39
BST,807,30,39
BST,807,25,39
BST,807,29,39
BST,807,25,39
BST,807,27,39
BST,807,30,39
BST,807,24,39
BST,807,25,39
BST,807,25,39
BST,807,23,39
BST,807,27,39
BST,807,27,39
BST,807,28,39
BST,807,25,39
BST,807,26,39
BST,807,24,39
BST,807,29,39
BST,807,25,39
BST,807,24,39
BST,807,27,39
BST,807,26,39
BST,807,28,39
BST,807,29,39
BST,807,28,39
BST,807,29,39
BST,807,27,39
BST,807,22,39
BST,807,29,39
BST,807,28,39
BST,807,28,39
BST,807,25,39
BST,807,27,39
BST,807,24,39
BST,807,29,39
BST,807,27,39
BST,807,26,39
BST,807,28,39
BST,807,27,39
BST,807,27,39
BST,807,28,39
BST,807,23,39
BST,807,27,39
BST,807,25,39
BST,807,24,39
BST,807,27,39
BST,807,28,39
BST,807,26,39
BST,807,25,39
BST,807,27,39
BST,807,28,39
BST,807,25,39
BST,807,24,39
BST,807,29,39
BST,807,27,39
BST,807,25,39
BST,807,21,39
BST,807,30,39
BST,807,22,39
BST,807,30,39
BST,807,26,39
BST,807,24,39
BST,807,25,39
BST,541,26,37
BST,541,24,37
BST,541,25,37
BST,541,23,37
BST,541,22,37
BST,541,22,37
BST,541,23,37
BST,541,24,37
BST,541,23,37
BST,541,22,37
BST,541,23,37
BST,541,25,37
BST,541,22,37
BST,541,22,37
BST,541,24,37
BST,541,23,37
BST,541,25,37
BST,541,23,37
BST,541,23,37
BST,541,21,37
BST,541,23,37
BST,541,24,37
BST,541,21,37
BST,541,25,37
BST,541,21,37
BST,541,25,37
BST,541,24,37
BST,541,20,37
BST,541,25,37
BST,541,24,37
BST,541,21,37
BST,541,24,37
BST,541,23,37
BST,541,23,37
BST,541,23,37
BST,541,18,37
BST,541,24,37
BST,541,21,37
BST,541,23,37
BST,541,21,37
BST,541,24,37
BST,541,23,37
BST,541,21,37
BST,541,19,37
BST,541,22,37
BST,541,21,37
BST,541,22,37
BST,541,23,37
BST,541,24,37
BST,541,23,37
BST,541,25,37
BST,541,20,37
BST,541,24,37
BST,541,24,37
BST,541,25,37
BST,541,29,37
BST,541,23,37
BST,541,22,37
BST,541,23,37
BST,541,24,37
BST,541,22,37
BST,541,22,37
BST,541,23,37
BST,541,27,37
BST,541,24,37
BST,541,21,37
BST,541,21,37
BST,541,21,37
BST,541,26,37
BST,541,18,37
BST,541,21,37
BST,541,25,37
BST,541,21,37
BST,541,21,37
BST,541,22,37
BST,541,19,37
BST,541,21,37
BST,541,22,37
BST,541,23,37
BST,541,20,37
BST,541,21,37
BST,541,26,37
BST,541,25,37
BST,541,20,37
BST,541,23,37
BST,541,25,37
BST,541,23,37
BST,541,25,37
BST,541,26,37
BST,541,23,37
BST,541,23,37
BST,541,25,37
BST,541,21,37
BST,541,22,37
BST,541,22,37
BST,541,23,37
BST,541,27,37
BST,541,24,37
BST,541,25,37
BST,541,23,37
BST,318,15,33
BST,318,16,33
BST,318,19,33
BST,318,19,33
BST,318,18,33
BST,318,20,33
BST,318,16,33
BST,318,19,33
BST,318,18,33
BST,318,18,33
BST,318,17,33
BST,318,20,33
BST,318,18,33
BST,318,18,33
BST,318,20,33
BST,318,16,33
BST,318,20,33
BST,318,18,33
BST,318,15,33
BST,318,17,33
BST,318,18,33
BST,318,21,33
BST,318,18,33
BST,318,18,33
BST,318,17,33
BST,318,18,33
BST,318,19,33
BST,318,20,33
BST,318,19,33
BST,318,16,33
BST,318,19,33
BST,318,17,33
BST,318,16,33
BST,318,17,33
BST,318,19,33
BST,318,17,33
BST,318,17,33
BST,318,18,33
BST,318,20,33
BST,318,19,33
BST,318,16,33
BST,318,17,33
BST,318,18,33
BST,318,22,33
BST,318,22,33
BST,318,15,33
BST,318,17,33
BST,318,17,33
BST,318,20,33
BST,318,18,33
BST,318,18,33
BST,318,17,33
BST,318,15,33
BST,318,16,33
BST,318,18,33
BST,318,18,33
BST,318,19,33
BST,318,20,33
BST,318,19,33
BST,318,19,33
BST,318,15,33
BST,318,16,33
BST,318,18,33
BST,318,16,33
BST,318,20,33
BST,318,20,33
BST,318,19,33
BST,318,16,33
BST,318,11,33
BST,318,18,33
BST,318,18,33
BST,318,17,33
BST,318,16,33
BST,318,17,33
BST,318,17,33
BST,318,18,33
BST,318,19,33
BST,318,18,33
BST,318,18,33
BST,318,17,33
BST,318,17,33
BST,318,17,33
BST,318,20,33
BST,318,21,33
BST,318,16,33
BST,318,15,33
BST,318,16,33
BST,318,16,33
BST,318,23,33
BST,318,18,33
BST,318,16,33
BST,318,17,33
BST,318,18,33
BST,318,20,33
BST,318,16,33
BST,318,17,33
BST,318,18,33
BST,318,20,33
BST,318,19,33
BST,318,16,33
BST,702,26,38
BST,702,27,38
BST,702,24,38
BST,702,26,38
BST,702,23,38
BST,702,27,38
BST,702,22,38
BST,702,26,38
BST,702,25,38
BST,702,25,38
BST,702,25,38
BST,702,27,38
BST,702,25,38
BST,702,24,38
BST,702,23,38
BST,702,27,38
BST,702,25,38
BST,702,28,38
BST,702,24,38
BST,702,23,38
BST,702,24,38
BST,702,21,38
BST,702,24,38
BST,702,21,38
BST,702,25,38
BST,702,28,38
BST,702,25,38
BST,702,27,38
BST,702,23,38
BST,702,25,38
BST,702,28,38
BST,702,25,38
BST,702,24,38
BST,702,27,38
BST,702,26,38
BST,702,24,38
BST,702,27,38
BST,702,26,38
BST,702,26,38
BST,702,25,38
BST,702,27,38
BST,702,26,38
BST,702,30,38
BST,702,26,38
BST,702,27,38
BST,702,26,38
BST,702,27,38
BST,702,26,38
BST,702,26,38
BST,702,26,38
BST,702,26,38
BST,702,23,38
BST,702,24,38
BST,702,24,38
BST,702,27,38
BST,702,25,38
BST,702,20,38
BST,702,23,38
BST,702,28,38
BST,702,25,38
BST,702,27,38
BST,702,23,38
BST,702,21,38
BST,702,27,38
BST,702,25,38
BST,702,26,38
BST,702,26,38
BST,702,24,38
BST,702,24,38
BST,702,26,38
BST,702,22,38
BST,702,25,38
BST,702,24,38
BST,702,19,38
BST,702,24,38
BST,702,24,38
BST,702,26,38
BST,702,23,38
BST,702,28,38
BST,702,25,38
BST,702,23,38
BST,702,27,38
BST,702,25,38
BST,702,25,38
BST,702,27,38
BST,702,24,38
BST,702,26,38
BST,702,24,38
BST,702,24,38
BST,702,25,38
BST,702,24,38
BST,702,25,38
BST,702,22,38
BST,702,23,38
BST,702,23,38
BST,702,27,38
BST,702,23,38
BST,702,26,38
BST,702,21,38
BST,702,25,38
BST,871,31,40
BST,871,26,40
BST,871,25,40
BST,871,28,40
BST,871,26,40
BST,871,27,40
BST,871,25,40
BST,871,28,40
BST,871,26,40
BST,871,30,40
BST,871,26,40
BST,871,32,40
BST,871,28,40
BST,871,32,40
BST,871,26,40
BST,871,28,40
BST,871,27,40
BST,871,29,40
BST,871,28,40
BST,871,28,40
BST,871,29,40
BST,871,26,40
BST,871,30,40
BST,871,27,40
BST,871,25,40
BST,871,28,40
BST,871,27,40
BST,871,27,40
BST,871,26,40
BST,871,26,40
BST,871,30,40
BST,871,29,40
BST,871,26,40
BST,871,28,40
BST,871,25,40
BST,871,31,40
BST,871,28,40
BST,871,32,40
BST,871,27,40
BST,871,30,40
BST,871,27,40
BST,871,27,40
BST,871,29,40
BST,871,26,40
BST,871,29,40
BST,871,28,40
BST,871,25,40
BST,871,29,40
BST,871,26,40
BST,871,31,40
BST,871,27,40
BST,871,28,40
BST,871,32,40
BST,871,31,40
BST,871,27,40
BST,871,24,40
BST,871,27,40
BST,871,26,40
BST,871,28,40
BST,871,24,40
BST,871,27,40
BST,871,19,40
BST,871,25,40
BST,871,23,40
BST,871,25,40
BST,871,30,40
BST,871,28,40
BST,871,25,40
BST,871,27,40
BST,871,25,40
BST,871,26,40
BST,871,28,40
BST,871,28,40
BST,871,29,40
BST,871,28,40
BST,871,30,40
BST,871,29,40
BST,871,28,40
BST,871,26,40
BST,871,28,40
BST,871,23,40
BST,871,30,40
BST,871,27,40
BST,871,24,40
BST,871,26,40
BST,871,26,40
BST,871,34,40
BST,871,27,40
BST,871,27,40
BST,871,24,40
BST,871,24,40
BST,871,25,40
BST,871,31,40
BST,871,29,40
BST,871,28,40
BST,871,31,40
BST,871,27,40
BST,871,30,40
BST,871,27,40
BST,871,27,40
BST,255,17,32
BST,255,17,32
BST,255,16,32
BST,255,17,32
BST,255,17,32
BST,255,16,32
BST,255,15,32
BST,255,16,32
BST,255,18,32
BST,255,19,32
BST,255,14,32
BST,255,16,32
BST,255,16,32
BST,255,18,32
BST,255,15,32
BST,255,16,32
BST,255,17,32
BST,255,16,32
BST,255,16,32
BST,255,17,32
BST,255,18,32
BST,255,17,32
BST,255,17,32
BST,255,16,32
BST,255,16,32
BST,255,18,32
BST,255,18,32
BST,255,16,32
BST,255,18,32
BST,255,15,32
BST,255,20,32
BST,255,19,32
BST,255,17,32
BST,255,15,32
BST,255,19,32
BST,255,15,32
BST,255,18,32
BST,255,15,32
BST,255,21,32
BST,255,17,32
BST,255,16,32
BST,255,16,32
BST,255,16,32
BST,255,18,32
BST,255,15,32
BST,255,18,32
BST,255,16,32
BST,255,17,32
BST,255,15,32
BST,255,16,32
BST,255,16,32
BST,255,17,32
BST,255,14,32
BST,255,17,32
BST,255,17,32
BST,255,20,32
BST,255,16,32
BST,255,16,32
BST,255,15,32
BST,255,12,32
BST,255,17,32
BST,255,19,32
BST,255,17,32
BST,255,17,32
BST,255,14,32
BST,255,16,32
BST,255,17,32
BST,255,16,32
BST,255,18,32
BST,255,15,32
BST,255,17,32
BST,255,18,32
BST,255,19,32
BST,255,17,32
BST,255,17,32
BST,255,16,32
BST,255,15,32
BST,255,11,32
BST,255,15,32
BST,255,18,32
BST,255,17,32
BST,255,14,32
BST,255,15,32
BST,255,18,32
BST,255,15,32
BST,255,14,32
BST,255,16,32
BST,255,17,32
BST,255,21,32
BST,255,16,32
BST,255,14,32
BST,255,17,32
BST,255,21,32
BST,255,17,32
BST,255,16,32
BST,255,16,32
BST,255,15,32
BST,255,16,32
BST,255,14,32
BST,255,15,32
BST,535,23,37
BST,535,21,37
BST,535,20,37
BST,535,25,37
BST,535,22,37
BST,535,23,37
BST,535,25,37
BST,535,24,37
BST,535,21,37
BST,535,21,37
BST,535,26,37
BST,535,22,37
BST,535,21,37
BST,535,20,37
BST,535,24,37
BST,535,23,37
BST,535,18,37
BST,535,21,37
BST,535,21,37
BST,535,20,37
BST,535,22,37
BST,535,22,37
BST,535,22,37
BST,535,21,37
BST,535,27,37
BST,535,22,37
BST,535,24,37
BST,535,23,37
BST,535,21,37
BST,535,22,37
BST,535,18,37
BST,535,19,37
BST,535,22,37
BST,535,22,37
BST,535,24,37
BST,535,24,37
BST,535,22,37
BST,535,21,37
BST,535,21,37
BST,535,21,37
BST,535,21,37
BST,535,28,37
BST,535,22,37
BST,535,23,37
BST,535,22,37
BST,535,28,37
BST,535,24,37
BST,535,21,37
BST,535,25,37
BST,535,22,37
BST,535,24,37
BST,535,22,37
BST,535,24,37
BST,535,25,37
BST,535,23,37
BST,535,21,37
BST,535,22,37
BST,535,25,37
BST,535,25,37
BST,535,23,37
BST,535,22,37
BST,535,22,37
BST,535,23,37
BST,535,21,37
BST,535,23,37
BST,535,21,37
BST,535,23,37
BST,535,20,37
BST,535,23,37
BST,535,24,37
BST,535,23,37
BST,535,21,37
BST,535,25,37
BST,535,20,37
BST,535,25,37
BST,535,21,37
BST,535,25,37
BST,535,21,37
BST,535,22,37
BST,535,26,37
BST,535,22,37
BST,535,25,37
BST,535,22,37
BST,535,25,37
BST,535,23,37
BST,535,23,37
BST,535,23,37
BST,535,24,37
BST,535,22,37
BST,535,19,37
BST,535,23,37
BST,535,18,37
BST,535,23,37
BST,535,23,37
BST,535,19,37
BST,535,24,37
BST,535,25,37
BST,535,20,37
BST,535,22,37
BST,535,24,37
BST,284,14,33
BST,284,16,33
BST,284,19,33
BST,284,16,33
BST,284,19,33
BST,284,18,33
BST,284,16,33
BST,284,18,33
BST,284,18,33
BST,284,14,33
BST,284,17,33
BST,284,14,33
BST,284,16,33
BST,284,19,33
BST,284,16,33
BST,284,17,33
BST,284,18,33
BST,284,17,33
BST,284,17,33
BST,284,16,33
BST,284,18,33
BST,284,16,33
BST,284,20,33
BST,284,17,33
BST,284,19,33
BST,284,19,33
BST,284,19,33
BST,284,13,33
BST,284,17,33
BST,284,17,33
BST,284,17,33
BST,284,18,33
BST,284,15,33
BST,284,18,33
BST,284,19,33
BST,284,17,33
BST,284,17,33
BST,284,15,33
BST,284,19,33
BST,284,17,33
BST,284,18,33
BST,284,17,33
BST,284,21,33
BST,284,18,33
BST,284,20,33
BST,284,17,33
BST,284,17,33
BST,284,17,33
BST,284,19,33
BST,284,20,33
BST,284,17,33
BST,284,15,33
BST,284,18,33
BST,284,18,33
BST,284,18,33
BST,284,17,33
BST,284,16,33
BST,284,19,33
BST,284,17,33
BST,284,17,33
BST,284,22,33
BST,284,16,33
BST,284,18,33
BST,284,18,33
BST,284,22,33
BST,284,17,33
BST,284,19,33
BST,284,16,33
BST,284,16,33
BST,284,15,33
BST,284,17,33
BST,284,18,33
BST,284,17,33
BST,284,16,33
BST,284,19,33
BST,284,16,33
BST,284,19,33
BST,284,16,33
BST,284,16,33
BST,284,18,33
BST,284,17,33
BST,284,16,33
BST,284,18,33
BST,284,17,33
BST,284,16,33
BST,284,16,33
BST,284,18,33
BST,284,18,33
BST,284,16,33
BST,284,15,33
BST,284,17,33
BST,284,17,33
BST,284,16,33
BST,284,17,33
BST,284,15,33
BST,284,18,33
BST,284,18,33
BST,284,19,33
BST,284,17,33
BST,284,17,33
BST,696,26,38
BST,696,23,38
BST,696,23,38
BST,696,23,38
BST,696,29,38
BST,696,23,38
BST,696,30,38
BST,696,25,38
BST,696,21,38
BST,696,24,38
BST,696,27,38
BST,696,24,38
BST,696,24,38
BST,696,22,38
BST,696,25,38
BST,696,23,38
BST,696,21,38
BST,696,23,38
BST,696,24,38
BST,696,27,38
BST,696,24,38
BST,696,26,38
BST,696,25,38
BST,696,25,38
BST,696,26,38
BST,696,26,38
BST,696,24,38
BST,696,24,38
BST,696,27,38
BST,696,22,38
BST,696,27,38
BST,696,22,38
BST,696,23,38
BST,696,26,38
BST,696,27,38
BST,696,24,38
BST,696,29,38
BST,696,24,38
BST,696,23,38
BST,696,30,38
BST,696,27,38
BST,696,29,38
BST,696,25,38
BST,696,26,38
BST,696,24,38
BST,696,23,38
BST,696,23,38
BST,696,27,38
BST,696,24,38
BST,696,27,38
BST,696,26,38
BST,696,23,38
BST,696,25,38
BST,696,26,38
BST,696,24,38
BST,696,24,38
BST,696,24,38
BST,696,25,38
BST,696,23,38
BST,696,23,38
BST,696,24,38
BST,696,21,38
BST,696,26,38
BST,696,26,38
BST,696,25,38
BST,696,24,38
BST,696,25,38
BST,696,27,38
BST,696,26,38
BST,696,21,38
BST,696,25,38
BST,696,28,38
BST,696,24,38
BST,696,27,38
BST,696,25,38
BST,696,24,38
BST,696,23,38
BST,696,24,38
BST,696,26,38
BST,696,24,38
BST,696,22,38
BST,696,23,38
BST,696,26,38
BST,696,29,38
BST,696,26,38
BST,696,25,38
BST,696,25,38
BST,696,26,38
BST,696,26,38
BST,696,24,38
BST,696,25,38
BST,696,24,38
BST,696,28,38
BST,696,24,38
BST,696,23,38
BST,696,27,38
BST,696,21,38
BST,696,23,38
BST,696,22,38
BST,696,25,38
BST,209,13,31
BST,209,17,31
BST,209,13,31
BST,209,15,31
BST,209,15,31
BST,209,15,31
BST,209,15,31
BST,209,14,31
BST,209,15,31
BST,209,17,31
BST,209,18,31
BST,209,14,31
BST,209,16,31
BST,209,18,31
BST,209,15,31
BST,209,15,31
BST,209,17,31
BST,209,15,31
BST,209,17,31
BST,209,15,31
BST,209,16,31
BST,209,18,31
BST,209,17,31
BST,209,14,31
BST,209,14,31
BST,209,15,31
BST,209,16,31
BST,209,16,31
BST,209,18,31
BST,209,15,31
BST,209,15,31
BST,209,15,31
